name,child_present,left_risk,right_risk,speed_kph,mode,action
car_vs_car,1,0.3736360831834403,0.7926690899941252,15,virtue,slow_down
car_vs_car,0,0.7478788575646323,0.47533217686191176,24,virtue,slow_down
car_vs_car,1,0.5310513426422911,0.9951667853874367,16,virtue,brake
car_vs_car,1,0.30135613040979614,0.6375156130061245,64,virtue,brake
pedestrian_vs_pedestrian,0,0.6295212284428275,0.3081065634085898,68,virtue,brake
car_vs_car,0,0.38894756551638476,0.7937091133990731,69,virtue,brake
pedestrian_vs_pedestrian,1,0.786825503955251,0.15076629703282596,11,virtue,slow_down
car_vs_car,1,0.0030800279168585742,0.9357871534686057,37,virtue,slow_down
car_vs_car,0,0.8181781159533115,0.340351927461247,7,virtue,slow_down
car_vs_car,1,0.3065752775307602,0.6850476621647513,50,virtue,brake
pedestrian_vs_pedestrian,0,0.9596265634799805,0.6253081889647982,9,virtue,brake
pedestrian_vs_pedestrian,1,0.7591648676243634,0.09587308781114423,20,virtue,slow_down
car_vs_pedestrian,1,0.2410402847657891,0.7216197081560837,14,virtue,slow_down
pedestrian_vs_pedestrian,0,0.978799158731481,0.31181867520255413,34,virtue,slow_down
pedestrian_vs_pedestrian,1,0.49958059199672167,0.38118088934384786,26,virtue,slow_down
pedestrian_vs_pedestrian,0,0.5229237972645977,0.09652446208773513,38,virtue,slow_down
car_vs_pedestrian,1,0.9095181340938654,0.8100843395034236,13,virtue,brake
pedestrian_vs_pedestrian,1,0.9184030674817854,0.8602720975598854,36,virtue,brake
car_vs_pedestrian,1,0.6968825042166329,0.13426731946501613,6,virtue,slow_down
car_vs_pedestrian,0,0.9784496395622537,0.81261229022332,2,virtue,brake
pedestrian_vs_pedestrian,0,0.32887030958741614,0.8979996048905454,9,virtue,slow_down
car_vs_pedestrian,1,0.23233658440193283,0.09729426895047466,18,virtue,slow_down
pedestrian_vs_pedestrian,1,0.02925672144720559,0.9974279106353232,56,virtue,brake
car_vs_car,0,0.34634493847778747,0.00455034186988168,23,virtue,swerve_right
car_vs_pedestrian,1,0.6026333433120848,0.8424056860952467,36,virtue,brake
car_vs_pedestrian,1,0.3053790499166307,0.5582907053461259,48,virtue,brake
pedestrian_vs_pedestrian,1,0.5796202571320945,0.9572835950518193,52,virtue,brake
pedestrian_vs_pedestrian,0,0.048385752163867646,0.33809991823675256,41,virtue,swerve_left
car_vs_car,0,0.3540910646462311,0.360847958575493,12,virtue,hold_lane
pedestrian_vs_pedestrian,0,0.7480049064806945,0.8403778552620922,47,virtue,brake
car_vs_pedestrian,0,0.10432686019096704,0.7106859987905235,21,virtue,slow_down
car_vs_car,0,0.7148374556555155,0.6005184179734752,41,virtue,slow_down
car_vs_pedestrian,0,0.763311113009489,0.6443846056750427,69,virtue,brake
car_vs_car,0,0.5687615091168737,0.6826381183697534,5,virtue,slow_down
car_vs_pedestrian,0,0.8860875530709696,0.04784164602902141,6,virtue,slow_down
car_vs_car,1,0.9545635122256511,0.11778336215644891,17,virtue,slow_down
car_vs_car,0,0.03467748295371187,0.18125681945372885,31,virtue,hold_lane
car_vs_car,0,0.6790830240705407,0.17678693414188718,34,virtue,slow_down
car_vs_car,1,0.23717450247352945,0.8429066820353853,20,virtue,slow_down
car_vs_car,1,0.4081833090048276,0.3945098139815122,63,virtue,brake
car_vs_car,1,0.6231542825096992,0.48942406823442774,0,virtue,slow_down
car_vs_pedestrian,0,0.7122722703254765,0.08939670232222341,38,virtue,slow_down
car_vs_pedestrian,0,0.8401909297412762,0.8705930729464572,39,virtue,brake
car_vs_car,1,0.7053869182835928,0.01026353500661803,54,virtue,brake
pedestrian_vs_pedestrian,1,0.777398993863311,0.08329610310830193,39,virtue,slow_down
pedestrian_vs_pedestrian,0,0.5990711993594116,0.8121093724157546,9,virtue,brake
car_vs_car,1,0.11705908372162488,0.13059705423466594,22,virtue,slow_down
pedestrian_vs_pedestrian,1,0.021430314885293344,0.7933577388750694,12,virtue,slow_down
pedestrian_vs_pedestrian,1,0.5297830489215293,0.3504175642485158,33,virtue,slow_down
car_vs_car,1,0.7155410479518,0.7760979003606407,64,virtue,brake
car_vs_pedestrian,1,0.10886558844135674,0.05035534245901152,27,virtue,slow_down
car_vs_car,0,0.4292959478756153,0.34126201856570537,25,virtue,slow_down
car_vs_car,1,0.25617739675564477,0.48127388681238525,32,virtue,slow_down
car_vs_pedestrian,1,0.5670930501369078,0.6257045109059722,11,virtue,slow_down
pedestrian_vs_pedestrian,0,0.39050275242382804,0.8362200640425329,60,virtue,brake
pedestrian_vs_pedestrian,0,0.2014675004341464,0.2444686699448334,47,virtue,brake
car_vs_pedestrian,0,0.004392713739444609,0.6588884410122999,50,virtue,brake
car_vs_car,0,0.32152509538093055,0.1517704364489717,24,virtue,swerve_right
car_vs_pedestrian,1,0.5161621466863124,0.7951679709480691,19,virtue,slow_down
car_vs_pedestrian,0,0.9292090830034592,0.9332212052837942,33,virtue,brake
car_vs_pedestrian,1,0.22747601488632896,0.04727946415734263,17,virtue,slow_down
car_vs_car,1,0.5122550659636332,0.07985807639986531,1,virtue,slow_down
car_vs_pedestrian,1,0.5664965344743514,0.7875408190639126,51,virtue,brake
car_vs_pedestrian,1,0.649227656858986,0.8802300326942568,61,virtue,brake
car_vs_car,1,0.32856635087445196,0.6482177596804094,15,virtue,slow_down
car_vs_car,1,0.09948181948997747,0.4611871460997784,44,virtue,slow_down
car_vs_pedestrian,0,0.9213562401822422,0.76906695946116,64,virtue,brake
car_vs_car,1,0.9527554288535945,0.29970931257835143,52,virtue,brake
car_vs_pedestrian,0,0.4382311382469207,0.9917542296049737,59,virtue,brake
pedestrian_vs_pedestrian,0,0.5805749619178523,0.8479933571521636,63,virtue,brake
car_vs_car,1,0.02902639327931711,0.887133015339939,17,virtue,slow_down
pedestrian_vs_pedestrian,0,0.047215641115174845,0.8548827185041726,5,virtue,slow_down
car_vs_pedestrian,0,0.07666741582658188,0.9328860499311209,56,virtue,brake
pedestrian_vs_pedestrian,1,0.738746314848921,0.06449469075396752,56,virtue,brake
car_vs_car,1,0.2272344910893498,0.9086277635883058,13,virtue,slow_down
car_vs_pedestrian,1,0.18444722297437843,0.24860276475156673,64,virtue,brake
pedestrian_vs_pedestrian,1,0.00833533275678433,0.3591729503984412,1,virtue,slow_down
car_vs_pedestrian,1,0.02289754427358881,0.370570310307455,26,virtue,slow_down
car_vs_pedestrian,1,0.4053837523349929,0.23243385954240103,68,virtue,brake
pedestrian_vs_pedestrian,1,0.5416779306771917,0.4384258477151618,25,virtue,slow_down
car_vs_pedestrian,0,0.5790591817679196,0.5055199663656041,54,virtue,brake
car_vs_car,1,0.457911181180915,0.14866414544821394,2,virtue,slow_down
car_vs_pedestrian,1,0.45956127214283826,0.35951883514508365,34,virtue,slow_down
car_vs_pedestrian,0,0.7531421852662771,0.34814645953642276,55,virtue,brake
car_vs_pedestrian,0,0.2895701346001175,0.6746703884186606,59,virtue,brake
car_vs_pedestrian,1,0.23771781800893954,0.5807838148884541,30,virtue,slow_down
car_vs_car,1,0.8543241880318309,0.7161091867175343,5,virtue,brake
car_vs_car,1,0.6892638077160851,0.7839435227425647,37,virtue,brake
car_vs_pedestrian,0,0.47686644908287046,0.6670061017465834,52,virtue,brake
car_vs_car,1,0.275404825534007,0.2412443267134995,32,virtue,slow_down
car_vs_pedestrian,1,0.13658181957861848,0.5021195771361919,67,virtue,brake
car_vs_car,1,0.03742119674997646,0.4665748893206568,22,virtue,slow_down
pedestrian_vs_pedestrian,0,0.8523653579912417,0.07405019413171587,58,virtue,brake
pedestrian_vs_pedestrian,1,0.5933855013971914,0.8944816048407382,53,virtue,brake
pedestrian_vs_pedestrian,0,0.04582949291187932,0.09143535663262148,30,virtue,hold_lane
car_vs_pedestrian,0,0.1585873978947544,0.9764425887658721,6,virtue,slow_down
car_vs_pedestrian,1,0.2795642681532241,0.0317458565587424,24,virtue,slow_down
pedestrian_vs_pedestrian,0,0.263071587713814,0.7296788497500709,54,virtue,brake
car_vs_pedestrian,0,0.5483909892212689,0.287574502553695,63,virtue,brake
pedestrian_vs_pedestrian,0,0.3994436231868651,0.904716836916282,32,virtue,slow_down
car_vs_car,0,0.8822166042619666,0.8240319182863795,20,virtue,brake
car_vs_pedestrian,0,0.7194107006078214,0.025010902982738337,54,virtue,brake
pedestrian_vs_pedestrian,1,0.9107325693100795,0.02195067247159843,66,virtue,brake
car_vs_car,1,0.8628186251594522,0.6031910324399721,10,virtue,brake
pedestrian_vs_pedestrian,1,0.9213691334934555,0.1495915861664785,22,virtue,slow_down
car_vs_car,0,0.9800114502887644,0.01415863482391333,56,virtue,brake
car_vs_pedestrian,0,0.31169643805946257,0.9677620586651221,8,virtue,slow_down
pedestrian_vs_pedestrian,1,0.20968060385365994,0.6328625278347594,69,virtue,brake
car_vs_pedestrian,1,0.16515236221574314,0.01083267302578561,16,virtue,slow_down
car_vs_car,0,0.6280884650157843,0.490519778721512,34,virtue,slow_down
car_vs_car,1,0.6809666981764003,0.15753682928938617,36,virtue,slow_down
pedestrian_vs_pedestrian,0,0.08783749421064657,0.8051821253798714,26,virtue,slow_down
pedestrian_vs_pedestrian,1,0.8210715967326342,0.02868210185044273,9,virtue,slow_down
car_vs_car,0,0.7830665314430982,0.37091601813825925,2,virtue,slow_down
pedestrian_vs_pedestrian,0,0.6284739332057888,0.23802832252368356,26,virtue,slow_down
car_vs_pedestrian,0,0.43561247946963344,0.9808730371338358,19,virtue,brake
car_vs_pedestrian,0,0.1536572883759959,0.07811161299265845,64,virtue,brake
pedestrian_vs_pedestrian,1,0.5055922709318871,0.7198891318070316,47,virtue,brake
car_vs_car,1,0.1591692955414844,0.47802789864799233,6,virtue,slow_down
car_vs_car,1,0.6049787850889335,0.8164898799006626,53,virtue,brake
car_vs_pedestrian,0,0.30996473032306915,0.21424455739857373,43,virtue,hold_lane
car_vs_pedestrian,1,0.24730626230379682,0.8552951179479047,8,virtue,slow_down
pedestrian_vs_pedestrian,0,0.44105137995496957,0.950367248108196,28,virtue,brake
pedestrian_vs_pedestrian,0,0.5807128002586647,0.21310752507942932,52,virtue,brake
pedestrian_vs_pedestrian,1,0.36746406557137945,0.2427448316571036,45,virtue,brake
car_vs_car,1,0.9636034011382877,0.9636675760751219,40,virtue,brake
car_vs_car,0,0.005897635925030231,0.4341273702892766,34,virtue,slow_down
car_vs_pedestrian,0,0.9128610184476774,0.8352431090868885,49,virtue,brake
car_vs_pedestrian,1,0.0006840494826374499,0.8424295257785211,62,virtue,brake
car_vs_car,1,0.21671193866342398,0.310852557890667,12,virtue,slow_down
car_vs_car,0,0.9963512248545622,0.17878506778968972,28,virtue,slow_down
car_vs_pedestrian,1,0.7280953757136894,0.36653026454215454,60,virtue,brake
car_vs_car,1,0.6444983717140085,0.5919028310395791,36,virtue,slow_down
car_vs_car,0,0.7260928808553971,0.49708574764455926,12,virtue,slow_down
pedestrian_vs_pedestrian,1,0.4082961870193744,0.7367969134783503,9,virtue,slow_down
pedestrian_vs_pedestrian,1,0.7842097313262926,0.5488089993025741,51,virtue,brake
car_vs_car,1,0.15486803291827955,0.8055148031130226,34,virtue,slow_down
car_vs_car,0,0.793892387395598,0.10393786239539304,56,virtue,brake
pedestrian_vs_pedestrian,1,0.9395266799110947,0.43909447292939285,8,virtue,slow_down
pedestrian_vs_pedestrian,1,0.8576868505065581,0.016062756315096016,43,virtue,slow_down
car_vs_pedestrian,1,0.7396609533033932,0.12080711012958201,41,virtue,slow_down
pedestrian_vs_pedestrian,1,0.651377313161677,0.331507286831234,32,virtue,slow_down
car_vs_pedestrian,0,0.5210921653216274,0.9015130176720183,30,virtue,brake
car_vs_car,0,0.3952232795361881,0.38015527049317654,19,virtue,slow_down
car_vs_pedestrian,1,0.8656535908598395,0.2734667813657399,55,virtue,brake
pedestrian_vs_pedestrian,1,0.6474585746480768,0.6707885892435078,23,virtue,slow_down
car_vs_pedestrian,1,0.43490031391469874,0.7034710071574506,29,virtue,slow_down
pedestrian_vs_pedestrian,1,0.7847917181143582,0.4813286203599657,61,virtue,brake
car_vs_pedestrian,1,0.054103754038348106,0.2885187490169403,44,virtue,slow_down
car_vs_pedestrian,0,0.8131192509329653,0.30181046120552324,2,virtue,slow_down
car_vs_car,0,0.8107021727444602,0.1855460849493311,4,virtue,slow_down
pedestrian_vs_pedestrian,1,0.22852941332232024,0.3625893497124981,38,virtue,slow_down
car_vs_pedestrian,0,0.037671589911896564,0.16825349711043003,50,virtue,brake
car_vs_pedestrian,0,0.7137079555297965,0.6429227669535257,33,virtue,brake
car_vs_pedestrian,1,0.19987162842971606,0.8946897619799122,67,virtue,brake
car_vs_car,0,0.9960217907210658,0.254253060788757,60,virtue,brake
car_vs_pedestrian,1,0.009182445242662762,0.24221515616610145,31,virtue,slow_down
pedestrian_vs_pedestrian,0,0.2297919812489907,0.8981526762949245,16,virtue,slow_down
car_vs_pedestrian,0,0.04206239727249772,0.5680331407902409,0,virtue,slow_down
pedestrian_vs_pedestrian,0,0.7826557354502195,0.7297752351671395,2,virtue,brake
pedestrian_vs_pedestrian,0,0.5786954921738933,0.8891344127402011,42,virtue,brake
pedestrian_vs_pedestrian,1,0.8484345345459142,0.6649728041512909,23,virtue,brake
pedestrian_vs_pedestrian,1,0.9626133706729274,0.7424588565899432,10,virtue,brake
pedestrian_vs_pedestrian,0,0.6101148603754043,0.386946971406696,5,virtue,slow_down
car_vs_pedestrian,0,0.23175350361801195,0.9381682568730177,33,virtue,slow_down
car_vs_car,1,0.09264944079761006,0.7038999619217836,41,virtue,slow_down
pedestrian_vs_pedestrian,1,0.8662610449795003,0.07169460411194406,2,virtue,slow_down
car_vs_car,1,0.24511325501859726,0.595216579879133,29,virtue,slow_down
pedestrian_vs_pedestrian,0,0.8935182246980773,0.0946567147817291,31,virtue,slow_down
pedestrian_vs_pedestrian,1,0.8782875996142749,0.5221190461138338,3,virtue,brake
pedestrian_vs_pedestrian,0,0.6278092122702602,0.08848744462051306,62,virtue,brake
car_vs_pedestrian,1,0.6039958205751598,0.6272410838712659,16,virtue,slow_down
car_vs_car,0,0.950826468526888,0.456365827341243,9,virtue,brake
car_vs_pedestrian,0,0.7560151017849487,0.5530791452508418,9,virtue,slow_down
car_vs_pedestrian,1,0.6832817711805739,0.6489505578252055,35,virtue,slow_down
car_vs_pedestrian,1,0.4357407520184782,0.2503480674495254,50,virtue,brake
car_vs_car,1,0.48399844573688366,0.3195210943816108,18,virtue,slow_down
car_vs_car,0,0.38892109833166844,0.4820680222553736,54,virtue,brake
pedestrian_vs_pedestrian,0,0.9463210203599299,0.5663114627846912,18,virtue,brake
pedestrian_vs_pedestrian,0,0.6381192131932713,0.9236462234156793,13,virtue,brake
pedestrian_vs_pedestrian,0,0.7803635877237778,0.3519030754936048,45,virtue,brake
car_vs_pedestrian,0,0.03719973508255059,0.5917303060745712,54,virtue,brake
car_vs_car,0,0.8524263021418429,0.9225451901418042,53,virtue,brake
pedestrian_vs_pedestrian,0,0.4176382974445806,0.7178266933413661,39,virtue,slow_down
car_vs_pedestrian,0,0.7371603748161634,0.32834184607604233,62,virtue,brake
car_vs_car,0,0.04002531482077565,0.41470614760263125,60,virtue,brake
pedestrian_vs_pedestrian,1,0.8938731832859649,0.878784126921918,19,virtue,brake
pedestrian_vs_pedestrian,1,0.6598455895991945,0.43768657635108665,44,virtue,slow_down
pedestrian_vs_pedestrian,0,0.4575007908713272,0.2520437388645502,5,virtue,slow_down
car_vs_car,1,0.3035580990101162,0.5230705949240254,5,virtue,slow_down
car_vs_car,1,0.3110241424487178,0.185998196986063,31,virtue,slow_down
car_vs_car,0,0.30339812447639936,0.5820452179823066,49,virtue,brake
pedestrian_vs_pedestrian,0,0.13102585274515222,0.9915016819259163,41,virtue,slow_down
car_vs_car,1,0.463809538029077,0.9692798458644726,11,virtue,brake
car_vs_car,0,0.45348635413406857,0.6137994606951616,52,virtue,brake
car_vs_pedestrian,0,0.4119366592900674,0.886279479222161,43,virtue,slow_down
car_vs_car,0,0.7030942374846186,0.8151527975296072,53,virtue,brake
car_vs_pedestrian,0,0.4198148626784175,0.9506689939243499,43,virtue,brake
car_vs_car,0,0.08900371683362063,0.8730961753589053,61,virtue,brake
pedestrian_vs_pedestrian,0,0.852059622313688,0.89983238055726,25,virtue,brake
pedestrian_vs_pedestrian,0,0.42510086514726597,0.22954744907862168,2,virtue,slow_down
car_vs_car,0,0.6552856542859299,0.15801872875272593,42,virtue,slow_down
pedestrian_vs_pedestrian,0,0.9298963546902862,0.04397181639786918,69,virtue,brake
pedestrian_vs_pedestrian,1,0.7674151028658048,0.6593059046539728,6,virtue,brake
car_vs_car,0,0.5387988711782038,0.9335057783742648,68,virtue,brake
pedestrian_vs_pedestrian,0,0.5450222571757909,0.993849984323699,54,virtue,brake
car_vs_car,1,0.8495310370914068,0.852342552645994,2,virtue,brake
pedestrian_vs_pedestrian,0,0.8236322930908063,0.8310104759350805,38,virtue,brake
car_vs_car,0,0.17865273212742383,0.5188827948669607,22,virtue,slow_down
car_vs_pedestrian,1,0.6265010815184369,0.45195813731150203,46,virtue,brake
car_vs_pedestrian,0,0.8657156584351113,0.640316491854919,54,virtue,brake
pedestrian_vs_pedestrian,0,0.8033074270090629,0.022707479350470905,26,virtue,slow_down
car_vs_pedestrian,0,0.12471601631229279,0.7943235837610552,33,virtue,slow_down
pedestrian_vs_pedestrian,0,0.43569282233667683,0.657483673091611,2,virtue,slow_down
car_vs_pedestrian,1,0.5182331046094028,0.17004903104780522,0,virtue,slow_down
car_vs_car,1,0.2578095545528367,0.63569685717525,53,virtue,brake
car_vs_car,1,0.6794993855504149,0.5994694515126376,25,virtue,slow_down
car_vs_car,1,0.4762264925613292,0.7879999482620333,62,virtue,brake
car_vs_pedestrian,1,0.29750870865296564,0.8374775005566916,41,virtue,slow_down
car_vs_pedestrian,0,0.33686452563411295,0.25341946054802833,28,virtue,hold_lane
car_vs_car,1,0.8566683550066461,0.8144775957162116,62,virtue,brake
car_vs_car,1,0.8661998054842552,0.18209582761315168,4,virtue,slow_down
pedestrian_vs_pedestrian,1,0.8123756574128377,0.3942127772862092,58,virtue,brake
car_vs_car,1,0.9138688211829366,0.4926466880321938,5,virtue,brake
car_vs_pedestrian,0,0.9523065086814588,0.8049312687704088,67,virtue,brake
car_vs_pedestrian,0,0.49182791077990895,0.9010808049375839,40,virtue,brake
car_vs_car,1,0.09670362234966712,0.017216633181512897,33,virtue,slow_down
car_vs_car,0,0.8000710073097888,0.7372445000455273,46,virtue,brake
pedestrian_vs_pedestrian,1,0.6334319284066284,0.8775211240526585,56,virtue,brake
car_vs_car,1,0.3805171902296016,0.9543053258456633,20,virtue,slow_down
car_vs_car,0,0.9755331526238872,0.2678891913761755,7,virtue,slow_down
car_vs_pedestrian,1,0.33868520270363645,0.1729603869741807,68,virtue,brake
car_vs_pedestrian,0,0.907633978666102,0.4989448589463019,36,virtue,brake
pedestrian_vs_pedestrian,0,0.5925844480586421,0.901003308798955,20,virtue,brake
car_vs_car,0,0.036641984075884704,0.3156135646435154,65,virtue,brake
car_vs_car,1,0.860335108080148,0.5050607041995936,2,virtue,slow_down
car_vs_car,0,0.7622119752553009,0.9955549706669289,59,virtue,brake
car_vs_pedestrian,1,0.6424875463293921,0.4560322823975592,1,virtue,slow_down
car_vs_car,1,0.6145871400769716,0.6282505988068479,46,virtue,brake
car_vs_car,0,0.21883549265590296,0.9955957049743739,2,virtue,slow_down
car_vs_pedestrian,0,0.21448612919934473,0.3672585565173627,10,virtue,swerve_left
car_vs_car,0,0.029172428396792793,0.2729299926927933,23,virtue,swerve_left
car_vs_car,1,0.15413746305369103,0.28273954827816106,12,virtue,slow_down
car_vs_pedestrian,1,0.3364812642965028,0.6170132857086831,3,virtue,slow_down
car_vs_car,1,0.54072489634183,0.16270381322494476,48,virtue,brake
pedestrian_vs_pedestrian,0,0.13080855749772202,0.16452008300576682,54,virtue,brake
car_vs_pedestrian,0,0.557572180273368,0.2601333365103602,23,virtue,slow_down
pedestrian_vs_pedestrian,0,0.26332012121179527,0.5409353893548859,49,virtue,brake
car_vs_car,0,0.2539611249423619,0.8441758137843636,23,virtue,slow_down
pedestrian_vs_pedestrian,0,0.9479442074063794,0.5292707439663755,15,virtue,brake
car_vs_pedestrian,1,0.9923445438384673,0.7826414528334646,60,virtue,brake
pedestrian_vs_pedestrian,1,0.8114385966009274,0.9575570982874424,37,virtue,brake
car_vs_car,1,0.05439198073340168,0.7400015156698494,1,virtue,slow_down
pedestrian_vs_pedestrian,0,0.7286317105437284,0.6427885364961268,49,virtue,brake
pedestrian_vs_pedestrian,0,0.17842573179831767,0.008194406798036957,27,virtue,swerve_right
car_vs_pedestrian,0,0.5692213137208905,0.4484113645147707,5,virtue,slow_down
car_vs_pedestrian,0,0.8937136292090883,0.26804948676203,16,virtue,slow_down
car_vs_pedestrian,0,0.3801956317441467,0.5124227985787211,22,virtue,slow_down
car_vs_car,1,0.9288416850672329,0.9510844668082569,1,virtue,brake
pedestrian_vs_pedestrian,1,0.7083722173393127,0.3204474439461389,51,virtue,brake
car_vs_car,1,0.30101181335766736,0.16078207600904082,15,virtue,slow_down
car_vs_pedestrian,1,0.09491719887943995,0.8258961945700174,11,virtue,slow_down
car_vs_pedestrian,0,0.8153512847683572,0.990582985862436,13,virtue,brake
car_vs_car,0,0.4580594084929953,0.7800710218561072,50,virtue,brake
pedestrian_vs_pedestrian,0,0.07269348815996746,0.1383919930779861,35,virtue,hold_lane
car_vs_pedestrian,1,0.10312235713505202,0.550694852255461,57,virtue,brake
car_vs_car,1,0.96696138189548,0.40519025164616784,30,virtue,brake
car_vs_car,0,0.24300195449556616,0.6334327418939202,48,virtue,brake
car_vs_pedestrian,0,0.9665911778573795,0.6686120478323164,33,virtue,brake
pedestrian_vs_pedestrian,0,0.681159579697904,0.8070902089431538,42,virtue,brake
pedestrian_vs_pedestrian,0,0.3004911018286692,0.24008651694695982,62,virtue,brake
car_vs_car,1,0.38372787424347876,0.9646785315545563,43,virtue,brake
pedestrian_vs_pedestrian,1,0.7770384441080013,0.21468911918780087,35,virtue,slow_down
pedestrian_vs_pedestrian,1,0.4354149789253958,0.12409801164216705,61,virtue,brake
pedestrian_vs_pedestrian,0,0.07475077766428628,0.8288712438275586,45,virtue,brake
car_vs_pedestrian,0,0.22981412956968694,0.46324917646199626,66,virtue,brake
car_vs_pedestrian,0,0.8603449729972243,0.49023027070004,45,virtue,brake
car_vs_car,0,0.6961741369781531,0.3187354636635651,48,virtue,brake
car_vs_pedestrian,1,0.5010161111747662,0.04641323196184621,36,virtue,slow_down
car_vs_pedestrian,0,0.24549566861561667,0.1936010842964322,60,virtue,brake
car_vs_car,1,0.4745906150899969,0.7616343127658677,21,virtue,slow_down
car_vs_car,0,0.7888490577775146,0.22440631073054773,38,virtue,slow_down
car_vs_pedestrian,1,0.08154319714217184,0.9926659170696396,64,virtue,brake
car_vs_pedestrian,0,0.9947678187352218,0.786226770056089,15,virtue,brake
car_vs_pedestrian,0,0.8597625438589355,0.8485901476583518,31,virtue,brake
car_vs_car,0,0.3179657828482293,0.8732806900893807,1,virtue,slow_down
pedestrian_vs_pedestrian,1,0.8705767138822167,0.7189044712030991,40,virtue,brake
car_vs_car,1,0.6817145299032963,0.4661828037881982,24,virtue,slow_down
car_vs_pedestrian,1,0.666354427099329,0.9170123291909592,39,virtue,brake
car_vs_car,1,0.13970976894422993,0.4265267751448275,16,virtue,slow_down
car_vs_pedestrian,1,0.9058946407051388,0.09581907899260833,58,virtue,brake
car_vs_pedestrian,0,0.4503417969213752,0.5964428971628754,69,virtue,brake
car_vs_pedestrian,1,0.8032277583398165,0.10556478627401811,37,virtue,slow_down
car_vs_car,0,0.29952379035940946,0.6553883991258957,43,virtue,slow_down
car_vs_car,1,0.3080036656024979,0.9975267576497334,32,virtue,slow_down
car_vs_car,1,0.9646891799819122,0.6752079828434349,21,virtue,brake
car_vs_car,1,0.496659924663433,0.21055210068651264,32,virtue,slow_down
car_vs_car,0,0.059890713383002225,0.1378595122386469,35,virtue,hold_lane
pedestrian_vs_pedestrian,1,0.8357066470320501,0.35638619007547256,55,virtue,brake
pedestrian_vs_pedestrian,1,0.22723002234973866,0.1457651660920598,49,virtue,brake
car_vs_pedestrian,0,0.8787537528090251,0.5696933032134284,23,virtue,brake
pedestrian_vs_pedestrian,0,0.9164398779738245,0.7830984436454848,43,virtue,brake
car_vs_pedestrian,1,0.07276601323800314,0.6581383466424418,66,virtue,brake
car_vs_pedestrian,1,0.5824292275743849,0.6171985406308872,29,virtue,slow_down
car_vs_car,1,0.9815241055768463,0.4356064829376115,60,virtue,brake
car_vs_pedestrian,0,0.9309196146458651,0.17272921643675387,33,virtue,slow_down
car_vs_car,0,0.5252432860575666,0.6377796528704242,9,virtue,slow_down
car_vs_pedestrian,1,0.6804931952692356,0.4193477662375523,12,virtue,slow_down
car_vs_car,0,0.6042620351590746,0.3054614770511347,22,virtue,slow_down
pedestrian_vs_pedestrian,1,0.20325334623970293,0.6592862720641881,41,virtue,slow_down
pedestrian_vs_pedestrian,1,0.6529975745215713,0.37853604748391734,64,virtue,brake
car_vs_pedestrian,1,0.33314118350081323,0.16833035514254957,27,virtue,slow_down
car_vs_car,0,0.33797192919582497,0.48351357267510975,19,virtue,slow_down
car_vs_car,1,0.4199881609405217,0.28918274156079093,46,virtue,brake
car_vs_car,1,0.8521768833377191,0.7334887278469845,22,virtue,brake
car_vs_car,0,0.23834582576190755,0.047067142026986364,30,virtue,swerve_right
pedestrian_vs_pedestrian,1,0.2507916667454335,0.8528439490791178,15,virtue,slow_down
car_vs_car,1,0.007339913606552173,0.4613462648933552,20,virtue,slow_down
car_vs_pedestrian,0,0.15500686891893622,0.01594383029588975,3,virtue,hold_lane
pedestrian_vs_pedestrian,1,0.9786792874049365,0.1333624661430748,40,virtue,slow_down
pedestrian_vs_pedestrian,0,0.43386994550647584,0.9454404872165283,33,virtue,brake
car_vs_pedestrian,1,0.19516469231417843,0.5370066673845142,12,virtue,slow_down
car_vs_car,1,0.9656818107569426,0.768545335529428,53,virtue,brake
pedestrian_vs_pedestrian,0,0.027117868036942494,0.8827772139312652,14,virtue,slow_down
car_vs_car,0,0.4841663866400632,0.32030537010763394,46,virtue,brake
car_vs_car,0,0.8046021356275161,0.5469170205130082,7,virtue,slow_down
pedestrian_vs_pedestrian,1,0.7728252046136382,0.6503239618804886,1,virtue,brake
pedestrian_vs_pedestrian,1,0.1892172654958194,0.8415850985980077,8,virtue,slow_down
car_vs_car,0,0.7077896733777648,0.42008938636548643,37,virtue,slow_down
car_vs_pedestrian,1,0.62228860864585,0.9517527795055014,12,virtue,brake
car_vs_car,0,0.6752762161492667,0.6071206831209011,23,virtue,slow_down
pedestrian_vs_pedestrian,0,0.2661048156277367,0.8738723096747443,38,virtue,slow_down
car_vs_pedestrian,1,0.8107343880317858,0.08335803367151062,45,virtue,brake
car_vs_car,1,0.5592375093087347,0.46334233684482695,55,virtue,brake
car_vs_car,0,0.7250780475053348,0.17916946447588533,28,virtue,slow_down
car_vs_pedestrian,1,0.9395735098863645,0.9118831287409629,7,virtue,brake
car_vs_car,1,0.8554972728905285,0.2349873193534081,69,virtue,brake
pedestrian_vs_pedestrian,0,0.7823374705269401,0.712980133714441,55,virtue,brake
car_vs_pedestrian,1,0.28964874943126273,0.06286938445587809,58,virtue,brake
car_vs_car,0,0.054083112658117494,0.2008446408894926,65,virtue,brake
pedestrian_vs_pedestrian,0,0.5746444629894164,0.3198524805110414,49,virtue,brake
car_vs_pedestrian,1,0.03451305321939124,0.7818733228364572,70,virtue,brake
car_vs_car,0,0.7141897742187122,0.25116677508367624,36,virtue,slow_down
car_vs_pedestrian,1,0.7368216712962707,0.8168843929582152,39,virtue,brake
